%time,Date,EC_slab1,EC_slab2,WC_slab1,WC_slab2,t_slab1,t_slab2
43935.84722,14/04/2020 20:20,4.9,5,80.9,78.4,23.6,23.9
43935.85069,14/04/2020 20:25,4.9,5,80.9,78.4,23.4,23.7
43935.85417,14/04/2020 20:30,4.9,5,81.1,78.2,23.4,23.6
43935.85764,14/04/2020 20:35,4.9,5,80.9,78.2,23.3,23.4
43935.86111,14/04/2020 20:40,5,5,80.8,78.1,23.2,23.4
43935.86458,14/04/2020 20:45,5,5,80.8,78,23.1,23.3
43935.86806,14/04/2020 20:50,5,5,80.8,78,23.1,23.3
43935.87153,14/04/2020 20:55,5,5,80.7,78,23,23.1
43935.875,14/04/2020 21:00,5,5,80.7,78,22.9,23.1
43935.87847,14/04/2020 21:05,5,5,80.5,77.8,22.8,22.9
43935.88194,14/04/2020 21:10,5,5,80.3,77.7,22.8,22.9
43935.88542,14/04/2020 21:15,5,5,80.5,77.7,22.7,22.9
43935.88889,14/04/2020 21:20,5,5,80.3,77.7,22.6,22.8
43935.89236,14/04/2020 21:25,5,5,80.4,77.8,22.5,22.7
43935.89583,14/04/2020 21:30,5,4.9,80.2,77.7,22.4,22.6
43935.89931,14/04/2020 21:35,5,4.9,80,77.6,22.4,22.5
43935.90278,14/04/2020 21:40,5,4.9,80,77.6,22.3,22.5
43935.90625,14/04/2020 21:45,5,4.9,80,77.4,22.3,22.4
43935.90972,14/04/2020 21:50,5,4.9,80.2,77.7,22.3,22.4
43935.91319,14/04/2020 21:55,5,4.9,80.1,77.4,22.1,22.3
43935.91667,14/04/2020 22:00,5,4.9,80,77.3,22.1,22.3
43935.92014,14/04/2020 22:05,5,4.9,79.9,77.3,22.1,22.2
43935.92361,14/04/2020 22:10,5,4.9,79.8,77.2,22,22.1
43935.92708,14/04/2020 22:15,5,4.9,79.9,77.2,21.9,22.1
43935.93056,14/04/2020 22:20,5,4.9,79.9,77.2,21.9,22.1
43935.93403,14/04/2020 22:25,5,4.9,79.6,77.2,21.9,22.1
43935.9375,14/04/2020 22:30,5,4.9,79.7,77.2,21.8,22.1
43935.94097,14/04/2020 22:35,5,4.9,79.7,76.9,21.8,21.9
43935.94444,14/04/2020 22:40,5,4.9,79.6,76.9,21.8,21.9
43935.94792,14/04/2020 22:45,5,4.9,79.4,77,21.8,21.9
43935.95139,14/04/2020 22:50,5,4.9,79.5,76.9,21.8,21.9
43935.95486,14/04/2020 22:55,5,4.9,79.5,76.7,21.7,21.9
43935.95833,14/04/2020 23:00,5,4.9,79.4,76.7,21.6,21.9
43935.96181,14/04/2020 23:05,5,4.9,79.4,76.8,21.6,21.8
43935.96528,14/04/2020 23:10,5,4.9,79.3,76.6,21.6,21.8
43935.96875,14/04/2020 23:15,5,4.9,79.4,76.7,21.6,21.8
43935.97222,14/04/2020 23:20,5,4.9,79.3,76.5,21.6,21.8
43935.97569,14/04/2020 23:25,5,4.9,79,76.4,21.6,21.8
43935.97917,14/04/2020 23:30,5,4.9,79.2,76.5,21.6,21.8
43935.98264,14/04/2020 23:35,5,4.9,79.2,76.3,21.6,21.8
43935.98611,14/04/2020 23:40,4.9,4.9,79.3,76.4,21.6,21.8
43935.98958,14/04/2020 23:45,4.9,4.9,79,76.3,21.6,21.8
43935.99306,14/04/2020 23:50,4.9,4.9,78.9,76.1,21.6,21.8
43935.99653,14/04/2020 23:55,4.9,4.9,79,76.2,21.6,21.8
43936,15/04/2020 00:00,4.9,4.9,78.9,76.1,21.6,21.8
43936.00347,15/04/2020 00:05,4.9,4.9,78.8,76,21.6,21.8
43936.00694,15/04/2020 00:10,4.9,4.9,78.8,76.1,21.6,21.8
43936.01042,15/04/2020 00:15,4.9,4.9,78.8,75.9,21.7,21.8
43936.01389,15/04/2020 00:20,4.9,4.9,78.9,75.8,21.7,21.9
43936.01736,15/04/2020 00:25,4.9,4.9,78.6,75.9,21.8,21.9
43936.02083,15/04/2020 00:30,4.9,4.9,78.5,75.6,21.8,21.9
43936.02431,15/04/2020 00:35,4.9,4.9,78.5,75.6,21.8,21.9
43936.02778,15/04/2020 00:40,4.9,4.9,78.5,75.4,21.9,22.1
43936.03125,15/04/2020 00:45,4.9,4.9,78.5,75.1,21.9,22.1
43936.03472,15/04/2020 00:50,4.9,4.9,78.5,75,22,22.1
43936.03819,15/04/2020 00:55,4.9,4.9,78.6,75,22,22.1
43936.04167,15/04/2020 01:00,4.9,4.9,78.3,74.9,22,22.1
43936.04514,15/04/2020 01:05,4.9,4.9,78.3,74.8,22,22.1
43936.04861,15/04/2020 01:10,4.9,4.9,78.3,74.7,22,22.1
43936.05208,15/04/2020 01:15,4.9,4.9,78.2,74.5,22.1,22.1
43936.05556,15/04/2020 01:20,4.9,4.9,78.3,74.5,22.1,22.1
43936.05903,15/04/2020 01:25,4.9,4.9,78.2,74.4,22.1,22.1
43936.0625,15/04/2020 01:30,4.9,4.9,78.1,74.3,22.1,22.1
43936.06597,15/04/2020 01:35,4.9,4.9,78.1,74.3,22.1,22.1
43936.06944,15/04/2020 01:40,5,4.9,78,74,22.1,22.1
43936.07292,15/04/2020 01:45,5,4.9,78,74,22.1,22.2
43936.07639,15/04/2020 01:50,5,4.9,78.1,73.7,22.1,22.1
43936.07986,15/04/2020 01:55,5,4.9,77.9,73.7,22.1,22.1
43936.08333,15/04/2020 02:00,5,4.9,77.9,73.6,22.1,22.1
43936.08681,15/04/2020 02:05,5,4.9,77.7,73.6,22.1,22.1
43936.09028,15/04/2020 02:10,4.9,4.9,78.6,73.8,22.1,22.1
43936.09375,15/04/2020 02:15,4.9,4.9,80,75.3,22.1,22.1
43936.09722,15/04/2020 02:20,4.9,4.9,80,75.4,22.1,22.2
43936.10069,15/04/2020 02:25,4.9,4.9,79.8,75.5,22.1,22.2
43936.10417,15/04/2020 02:30,4.9,4.9,79.9,75.5,22.1,22.2
43936.10764,15/04/2020 02:35,4.9,4.9,79.9,75.5,22.1,22.1
43936.11111,15/04/2020 02:40,4.9,4.9,80,75.3,22.1,22.3
43936.11458,15/04/2020 02:45,4.9,4.9,80,75.2,22.1,22.3
43936.11806,15/04/2020 02:50,4.9,4.9,79.6,75.2,22.1,22.3
43936.12153,15/04/2020 02:55,4.9,4.9,79.8,75.2,22.1,22.3
43936.125,15/04/2020 03:00,4.9,4.9,79.8,75.1,22.1,22.3
43936.12847,15/04/2020 03:05,4.9,4.9,80.1,75.6,22.1,22.3
43936.13194,15/04/2020 03:10,4.9,4.9,81.9,78.3,22.1,22.3
43936.13542,15/04/2020 03:15,4.9,4.9,82,78.4,22.1,22.3
43936.13889,15/04/2020 03:20,4.9,4.9,82.1,78.2,22.1,22.3
43936.14236,15/04/2020 03:25,4.9,4.9,82.1,78.2,22.1,22.3
43936.14583,15/04/2020 03:30,4.9,4.9,82,78.2,22.1,22.3
43936.14931,15/04/2020 03:35,4.9,4.9,81.9,78.1,22.1,22.3
43936.15278,15/04/2020 03:40,4.9,4.9,81.8,78.1,22.1,22.3
43936.15625,15/04/2020 03:45,4.9,4.9,81.9,78,22.1,22.3
43936.15972,15/04/2020 03:50,4.9,4.9,82,78,22.1,22.3
43936.16319,15/04/2020 03:55,4.9,4.9,81.9,78,22.1,22.3
43936.16667,15/04/2020 04:00,4.9,4.9,83.6,80.9,22.1,22.3
43936.17014,15/04/2020 04:05,4.9,4.9,83.3,80.9,22.1,22.3
43936.17361,15/04/2020 04:10,4.9,4.9,83.2,80.9,22.1,22.3
43936.17708,15/04/2020 04:15,4.9,4.9,83,80.7,22.1,22.3
43936.18056,15/04/2020 04:20,4.9,4.9,83,80.7,22.1,22.3
43936.18403,15/04/2020 04:25,4.9,4.9,82.9,80.6,22.1,22.3
43936.1875,15/04/2020 04:30,4.9,4.9,83.2,80.7,22.1,22.3
43936.19097,15/04/2020 04:35,4.9,4.9,83.2,80.7,22.1,22.3
43936.19444,15/04/2020 04:40,4.9,4.9,83.2,80.5,22.1,22.3
43936.19792,15/04/2020 04:45,4.9,4.9,83,80.3,22.1,22.3
43936.20139,15/04/2020 04:50,4.9,4.9,82.9,80.5,22.1,22.3
43936.20486,15/04/2020 04:55,4.9,4.9,83.6,81.9,22.1,22.3
43936.20833,15/04/2020 05:00,4.9,4.9,83.4,81.7,22.1,22.3
43936.21181,15/04/2020 05:05,4.9,4.9,83.3,81.5,22.1,22.3
43936.21528,15/04/2020 05:10,4.8,4.9,83.3,81.4,22.1,22.3
43936.21875,15/04/2020 05:15,4.8,4.9,83.3,81.6,22.1,22.3
43936.22222,15/04/2020 05:20,4.8,4.9,83.3,81.3,22.1,22.3
43936.22569,15/04/2020 05:25,4.8,4.9,83.1,81.4,22.1,22.3
43936.22917,15/04/2020 05:30,4.8,4.9,83.2,81.3,22.1,22.3
43936.23264,15/04/2020 05:35,4.8,4.9,83.2,81.1,22.1,22.3
43936.23611,15/04/2020 05:40,4.8,4.9,83.1,81.2,22.1,22.3
43936.23958,15/04/2020 05:45,4.9,4.9,83,81.1,22.1,22.3
43936.24306,15/04/2020 05:50,4.9,4.9,83.6,82.2,22.1,22.3
43936.24653,15/04/2020 05:55,4.8,4.9,83.5,81.8,22.1,22.3
43936.25,15/04/2020 06:00,4.8,4.9,83.4,81.6,22.1,22.3
43936.25347,15/04/2020 06:05,4.8,4.9,83.3,81.5,22.1,22.3
43936.25694,15/04/2020 06:10,4.8,4.9,83.1,81.5,22.1,22.3
43936.26042,15/04/2020 06:15,4.8,4.9,83.2,81.3,22.1,22.3
43936.26389,15/04/2020 06:20,4.8,4.9,83.2,81.3,22.1,22.3
43936.26736,15/04/2020 06:25,4.8,4.9,83.3,81.3,22.1,22.3
43936.27083,15/04/2020 06:30,4.8,4.9,83.3,81.3,22.1,22.3
43936.27431,15/04/2020 06:35,4.8,4.9,83,81.3,22.2,22.3
43936.27778,15/04/2020 06:40,4.8,4.9,83.2,81.3,22.2,22.3
43936.28125,15/04/2020 06:45,4.8,4.9,83.5,81.9,22.2,22.4
43936.28472,15/04/2020 06:50,4.8,4.9,83.4,81.7,22.2,22.4
43936.28819,15/04/2020 06:55,4.8,4.9,83.2,81.6,22.2,22.4
43936.29167,15/04/2020 07:00,4.8,4.9,83.3,81.6,22.2,22.4
43936.29514,15/04/2020 07:05,4.8,4.8,83,81.5,22.3,22.4
43936.29861,15/04/2020 07:10,4.8,4.9,83.2,81.5,22.3,22.4
43936.30208,15/04/2020 07:15,4.8,4.9,83.2,81.5,22.3,22.4
43936.30556,15/04/2020 07:20,4.8,4.8,83.3,81.4,22.4,22.5
43936.30903,15/04/2020 07:25,4.8,4.8,83.2,81.4,22.4,22.6
43936.3125,15/04/2020 07:30,4.8,4.8,82.9,81.3,22.4,22.6
43936.31597,15/04/2020 07:35,4.8,4.8,83.5,81.1,22.5,22.6
43936.31944,15/04/2020 07:40,4.8,4.8,83.8,82.2,22.6,22.7
43936.32292,15/04/2020 07:45,4.8,4.8,83.5,81.8,22.6,22.8
43936.32639,15/04/2020 07:50,4.8,4.8,83.5,81.5,22.7,22.9
43936.32986,15/04/2020 07:55,4.8,4.8,83.3,81.5,22.8,22.9
43936.33333,15/04/2020 08:00,4.8,4.8,83.4,81.5,22.8,22.9
43936.33681,15/04/2020 08:05,4.8,4.8,83.1,81.4,22.8,23
43936.34028,15/04/2020 08:10,4.8,4.8,82.9,81.4,22.9,23.1
43936.34375,15/04/2020 08:15,4.7,4.8,83.5,81.1,23,23.2
43936.34722,15/04/2020 08:20,4.7,4.8,83.5,81.2,23.1,23.2
43936.35069,15/04/2020 08:25,4.7,4.8,83.4,81,23.2,23.3
43936.35417,15/04/2020 08:30,4.7,4.8,84.4,82.6,23.3,23.4
43936.35764,15/04/2020 08:35,4.7,4.8,84.3,82.5,23.4,23.4
43936.36111,15/04/2020 08:40,4.7,4.8,83.6,81.8,23.4,23.4
43936.36458,15/04/2020 08:45,4.7,4.8,83.3,81.8,23.5,23.4
43936.36806,15/04/2020 08:50,4.7,4.8,83.8,81.5,23.6,23.6
43936.37153,15/04/2020 08:55,4.7,4.8,83.3,81.5,23.6,23.6
43936.375,15/04/2020 09:00,4.7,4.8,83.3,81.5,23.6,23.7
43936.37847,15/04/2020 09:05,4.7,4.8,83.2,81.4,23.8,23.8
43936.38194,15/04/2020 09:10,4.7,4.8,83.6,81.2,23.9,23.9
43936.38542,15/04/2020 09:15,4.7,4.8,83.5,81.3,23.9,23.9
43936.38889,15/04/2020 09:20,4.7,4.8,84.5,82.4,23.9,23.9
43936.39236,15/04/2020 09:25,4.7,4.8,84.1,82.5,23.9,23.9
43936.39583,15/04/2020 09:30,4.7,4.8,83.9,81.7,23.9,23.9
43936.39931,15/04/2020 09:35,4.7,4.8,83.6,81.6,23.9,23.9
43936.40278,15/04/2020 09:40,4.7,4.8,83.7,81.6,24,24
43936.40625,15/04/2020 09:45,4.8,4.7,83.6,81.5,24,24.1
43936.40972,15/04/2020 09:50,4.8,4.7,83.7,81.4,24.1,24.1
43936.41319,15/04/2020 09:55,4.8,4.7,83.3,81.3,24.1,24.2
43936.41667,15/04/2020 10:00,4.8,4.8,83.4,81.2,24.1,24.2
43936.42014,15/04/2020 10:05,4.8,4.8,83.7,81,24.3,24.3
43936.42361,15/04/2020 10:10,4.8,4.8,84.1,82.1,24.3,24.3
43936.42708,15/04/2020 10:15,4.8,4.8,84.4,82.5,24.3,24.4
43936.43056,15/04/2020 10:20,4.8,4.8,83.7,81.8,24.4,24.4
43936.43403,15/04/2020 10:25,4.8,4.8,84,81.7,24.4,24.4
43936.4375,15/04/2020 10:30,4.8,4.8,83.6,81.5,24.4,24.6
43936.44097,15/04/2020 10:35,4.8,4.8,83.5,81.6,24.4,24.6
43936.44444,15/04/2020 10:40,4.8,4.8,83.6,81.4,24.4,24.6
43936.44792,15/04/2020 10:45,4.8,4.8,83.9,81.2,24.6,24.8
43936.45139,15/04/2020 10:50,4.8,4.8,83.4,81.1,24.6,24.8
43936.45486,15/04/2020 10:55,4.8,4.8,83.4,81.1,24.6,24.9
43936.45833,15/04/2020 11:00,4.8,4.8,84.3,82.5,24.6,24.9
43936.46181,15/04/2020 11:05,4.8,4.8,84.4,82.2,24.7,25.1
43936.46528,15/04/2020 11:10,4.8,4.8,84.3,82.3,24.8,25.1
43936.46875,15/04/2020 11:15,4.8,4.8,84,82,24.8,25.1
43936.47222,15/04/2020 11:20,4.8,4.8,84.2,81.9,24.9,25.2
43936.47569,15/04/2020 11:25,4.8,4.8,84.4,81.8,24.9,25.3
43936.47917,15/04/2020 11:30,4.8,4.8,84.7,82.8,24.9,25.4
43936.48264,15/04/2020 11:35,4.8,4.8,84.3,82.3,24.9,25.4
43936.48611,15/04/2020 11:40,4.7,4.8,84.3,82.1,24.9,25.4
43936.48958,15/04/2020 11:45,4.7,4.8,84,82.1,25,25.4
43936.49306,15/04/2020 11:50,4.8,4.8,84,82,25.1,25.6
43936.49653,15/04/2020 11:55,4.8,4.8,83.8,82,25.1,25.6
43936.5,15/04/2020 12:00,4.7,4.8,84.7,82.6,25.2,25.6
43936.50347,15/04/2020 12:05,4.7,4.8,84.2,82.4,25.2,25.7
43936.50694,15/04/2020 12:10,4.7,4.8,84.1,82.3,25.3,25.7
43936.51042,15/04/2020 12:15,4.7,4.8,84.1,82.2,25.3,25.8
43936.51389,15/04/2020 12:20,4.7,4.8,84.4,81.9,25.4,25.8
43936.51736,15/04/2020 12:25,4.7,4.8,84.2,81.8,25.4,25.9
43936.52083,15/04/2020 12:30,4.7,4.8,84.2,81.8,25.4,25.9
43936.52431,15/04/2020 12:35,4.7,4.8,84.6,82.6,25.5,26
43936.52778,15/04/2020 12:40,4.7,4.8,84.4,82.2,25.6,26
43936.53125,15/04/2020 12:45,4.7,4.8,84.1,82,25.6,26
43936.53472,15/04/2020 12:50,4.7,4.8,84.1,81.9,25.6,26.1
43936.53819,15/04/2020 12:55,4.8,4.8,84.1,81.8,25.6,26.1
43936.54167,15/04/2020 13:00,4.7,4.8,84.8,82.9,25.8,26.2
43936.54514,15/04/2020 13:05,4.7,4.8,84.5,82.5,25.8,26.2
43936.54861,15/04/2020 13:10,4.7,4.8,84.1,82,25.9,26.3
43936.55208,15/04/2020 13:15,4.7,4.8,84.2,82,25.9,26.3
43936.55556,15/04/2020 13:20,4.8,4.8,84.1,81.6,25.9,26.4
43936.55903,15/04/2020 13:25,4.8,4.8,84,81.4,25.9,26.4
43936.5625,15/04/2020 13:30,4.8,4.8,84,81.3,25.9,26.4
43936.56597,15/04/2020 13:35,4.8,4.8,84.4,82.2,26,26.4
43936.56944,15/04/2020 13:40,4.7,4.8,84.3,82,26,26.4
43936.57292,15/04/2020 13:45,4.7,4.8,84.2,81.7,26.1,26.4
43936.57639,15/04/2020 13:50,4.7,4.8,83.9,81.5,26.1,26.4
43936.57986,15/04/2020 13:55,4.8,4.9,83.8,81.2,26.1,26.6
43936.58333,15/04/2020 14:00,4.8,4.9,84.7,82.5,26.2,26.6
43936.58681,15/04/2020 14:05,4.8,4.9,84.5,82.1,26.3,26.6
43936.59028,15/04/2020 14:10,4.8,4.9,84.3,81.9,26.3,26.6
43936.59375,15/04/2020 14:15,4.8,4.9,84.2,81.6,26.3,26.6
43936.59722,15/04/2020 14:20,4.8,4.9,84.1,81.4,26.4,26.7
43936.60069,15/04/2020 14:25,4.8,4.9,84,81.3,26.4,26.8
43936.60417,15/04/2020 14:30,4.8,4.9,84.5,82,26.4,26.8
43936.60764,15/04/2020 14:35,4.8,4.9,84.3,81.9,26.4,26.8
43936.61111,15/04/2020 14:40,4.8,4.9,84.4,81.7,26.4,26.8
43936.61458,15/04/2020 14:45,4.8,4.9,84.1,81.5,26.5,26.9
43936.61806,15/04/2020 14:50,4.8,4.9,84,81.2,26.6,26.9
43936.62153,15/04/2020 14:55,4.8,4.9,83.9,81,26.6,27.1
43936.625,15/04/2020 15:00,4.8,4.9,83.8,80.9,26.6,27.1
43936.62847,15/04/2020 15:05,4.8,4.9,84.5,81.7,26.6,27.1
43936.63194,15/04/2020 15:10,4.8,4.9,84.4,81.7,26.7,27.1
43936.63542,15/04/2020 15:15,4.9,4.9,84.1,81.4,26.8,27.1
43936.63889,15/04/2020 15:20,4.9,4.9,84.2,81.1,26.8,27.1
43936.64236,15/04/2020 15:25,4.9,4.9,84.1,81.1,26.8,27.2
43936.64583,15/04/2020 15:30,4.9,4.9,84.7,81.9,26.9,27.3
43936.64931,15/04/2020 15:35,4.9,4.9,84.5,81.9,26.9,27.3
43936.65278,15/04/2020 15:40,4.9,4.9,84.5,81.8,26.9,27.3
43936.65625,15/04/2020 15:45,4.9,4.9,84.5,81.6,26.9,27.3
43936.65972,15/04/2020 15:50,4.9,4.9,84.2,81.4,27,27.3
43936.66319,15/04/2020 15:55,4.9,5,84.3,81.3,27.1,27.3
43936.66667,15/04/2020 16:00,4.9,5,85.1,82.1,27.1,27.3
43936.67014,15/04/2020 16:05,4.9,5,84.9,82,27.1,27.3
43936.67361,15/04/2020 16:10,4.9,5,84.7,82,27.1,27.3
43936.67708,15/04/2020 16:15,4.9,5,84.6,81.8,27.1,27.2
43936.68056,15/04/2020 16:20,4.9,4.9,84.6,81.7,27.1,27.2
43936.68403,15/04/2020 16:25,5,5,84.4,81.4,27,27.2
43936.6875,15/04/2020 16:30,5,5,85.1,82.3,27,27.2
43936.69097,15/04/2020 16:35,5,4.9,84.9,82.3,27,27.2
43936.69444,15/04/2020 16:40,5,5,85,82.1,27,27.1
43936.69792,15/04/2020 16:45,5,5,84.9,81.9,27,27.1
43936.70139,15/04/2020 16:50,5,5,84.7,81.7,27,27.1
43936.70486,15/04/2020 16:55,5,5,84.7,81.7,27,27.1
43936.70833,15/04/2020 17:00,5,5,84.6,81.6,26.9,27.2
43936.71181,15/04/2020 17:05,5,5,84.6,81.4,26.9,27.2
43936.71528,15/04/2020 17:10,5,5,84.3,81.3,26.9,27.1
43936.71875,15/04/2020 17:15,5,5,84.5,81.2,26.9,27.1
43936.72222,15/04/2020 17:20,5,5,85.1,82.4,26.9,27.1
43936.72569,15/04/2020 17:25,5,5,85.1,82.3,26.9,27.1
43936.72917,15/04/2020 17:30,5,5,85.3,82.1,26.9,27.1
43936.73264,15/04/2020 17:35,5,5,85.1,82.1,26.9,27.1
43936.73611,15/04/2020 17:40,5,5,84.9,81.9,26.9,27.1
43936.73958,15/04/2020 17:45,5,5,84.9,81.8,26.9,27.1
43936.74306,15/04/2020 17:50,5,5,84.9,81.8,26.8,26.9
43936.74653,15/04/2020 17:55,5,5,84.7,81.6,26.8,26.9
43936.75,15/04/2020 18:00,5,5,84.8,81.6,26.8,26.9
43936.75347,15/04/2020 18:05,5.1,5,84.5,81.4,26.8,26.9
43936.75694,15/04/2020 18:10,5.1,5,84.8,81.4,26.8,26.9
43936.76042,15/04/2020 18:15,5.1,5,84.3,81.2,26.8,26.9
43936.76389,15/04/2020 18:20,5.1,5.1,84.4,81,26.6,26.9
43936.76736,15/04/2020 18:25,5.1,5.1,84.1,80.9,26.6,26.8
43936.77083,15/04/2020 18:30,5.1,5.1,83.7,80.8,26.4,26.7
43936.77431,15/04/2020 18:35,5.1,5.1,83.6,80.8,26.4,26.6
43936.77778,15/04/2020 18:40,5.1,5.1,84,80.5,26.3,26.6
43936.78125,15/04/2020 18:45,5.1,5.1,83.4,80.4,26.1,26.4
43936.78472,15/04/2020 18:50,5.1,5.1,83.7,80.4,26.1,26.4
43936.78819,15/04/2020 18:55,5.1,5.1,83.5,80.4,25.9,26.3
43936.79167,15/04/2020 19:00,5.1,5.1,83.3,80.1,25.6,25.9
43936.79514,15/04/2020 19:05,5.1,5.1,83,79.9,25.6,25.9
43936.79861,15/04/2020 19:10,5.2,5.1,82.9,79.9,25.5,25.8
43936.80208,15/04/2020 19:15,5.2,5.1,83,79.7,25.3,25.6
43936.80556,15/04/2020 19:20,5.2,5.1,82.5,79.7,25.1,25.4
43936.80903,15/04/2020 19:25,5.2,5.2,82.8,79.4,25.1,25.2
43936.8125,15/04/2020 19:30,5.2,5.2,82.5,79.5,24.9,25.1
43936.81597,15/04/2020 19:35,5.2,5.2,82.5,79.5,24.9,25
43936.81944,15/04/2020 19:40,5.2,5.2,82.1,79.2,24.8,24.9
43936.82292,15/04/2020 19:45,5.2,5.1,81.9,79.2,24.6,24.8
43936.82639,15/04/2020 19:50,5.2,5.1,81.9,79.2,24.6,24.8
43936.82986,15/04/2020 19:55,5.2,5.1,81.9,79,24.4,24.6
43936.83333,15/04/2020 20:00,5.2,5.1,81.8,79,24.4,24.6
43936.83681,15/04/2020 20:05,5.2,5.1,82,78.8,24.3,24.4
43936.84028,15/04/2020 20:10,5.2,5.1,82,78.9,24.1,24.4
43936.84375,15/04/2020 20:15,5.2,5.1,81.6,78.7,24.1,24.3
43936.84722,15/04/2020 20:20,5.2,5.1,81.9,78.7,23.9,24.2
43936.85069,15/04/2020 20:25,5.2,5.1,81.4,78.7,23.9,24.1
43936.85417,15/04/2020 20:30,5.2,5.2,81.5,78.5,23.8,24.1
43936.85764,15/04/2020 20:35,5.2,5.2,81.4,78.5,23.7,23.9
43936.86111,15/04/2020 20:40,5.2,5.1,81.2,78.5,23.6,23.9
43936.86458,15/04/2020 20:45,5.3,5.2,81.3,78.5,23.5,23.8
43936.86806,15/04/2020 20:50,5.3,5.1,81.2,78.3,23.4,23.6
43936.87153,15/04/2020 20:55,5.3,5.1,81.1,78.3,23.3,23.6
43936.875,15/04/2020 21:00,5.2,5.1,81.3,78.3,23.3,23.4
43936.87847,15/04/2020 21:05,5.2,5.1,81.2,78.3,23.2,23.4
43936.88194,15/04/2020 21:10,5.2,5.1,81.1,78.2,23.1,23.3
43936.88542,15/04/2020 21:15,5.2,5.1,80.8,78.1,23.1,23.3
43936.88889,15/04/2020 21:20,5.2,5.1,81,78.1,23,23.1
43936.89236,15/04/2020 21:25,5.2,5.1,81.1,78.1,22.9,23.1
43936.89583,15/04/2020 21:30,5.2,5.1,80.8,78.1,22.9,23.1
43936.89931,15/04/2020 21:35,5.2,5.1,80.8,78.1,22.8,23
43936.90278,15/04/2020 21:40,5.3,5.1,80.7,78,22.8,22.9
43936.90625,15/04/2020 21:45,5.3,5.1,80.3,77.8,22.6,22.9
43936.90972,15/04/2020 21:50,5.3,5.1,80.6,77.9,22.6,22.7
43936.91319,15/04/2020 21:55,5.3,5.1,80.4,77.9,22.6,22.7
43936.91667,15/04/2020 22:00,5.3,5.1,80.3,77.7,22.4,22.6
43936.92014,15/04/2020 22:05,5.3,5.1,80.4,77.7,22.4,22.6
43936.92361,15/04/2020 22:10,5.3,5.1,80.4,77.5,22.4,22.5
43936.92708,15/04/2020 22:15,5.3,5.1,80.4,77.6,22.3,22.4
43936.93056,15/04/2020 22:20,5.3,5.1,80.4,77.6,22.3,22.4
43936.93403,15/04/2020 22:25,5.3,5.1,80.2,77.6,22.1,22.4
43936.9375,15/04/2020 22:30,5.3,5.1,80.1,77.5,22.1,22.4
43936.94097,15/04/2020 22:35,5.3,5.1,80.1,77.3,22.1,22.3
43936.94444,15/04/2020 22:40,5.2,5.1,80.2,77.3,22,22.3
43936.94792,15/04/2020 22:45,5.2,5.1,79.9,77.2,22,22.1
43936.95139,15/04/2020 22:50,5.2,5.1,80,77.2,21.9,22.1
43936.95486,15/04/2020 22:55,5.2,5.1,80,77.2,21.9,22.1
43936.95833,15/04/2020 23:00,5.2,5.1,80.1,77.1,21.9,22.1
43936.96181,15/04/2020 23:05,5.3,5.1,79.7,77,21.9,22
43936.96528,15/04/2020 23:10,5.3,5.1,79.8,77,21.8,22
43936.96875,15/04/2020 23:15,5.3,5.1,79.8,76.9,21.8,22
43936.97222,15/04/2020 23:20,5.3,5.1,79.7,76.7,21.8,21.9
43936.97569,15/04/2020 23:25,5.3,5.1,79.5,76.8,21.7,21.9
43936.97917,15/04/2020 23:30,5.3,5.1,79.7,76.6,21.7,21.9
43936.98264,15/04/2020 23:35,5.2,5.1,79.6,76.6,21.7,21.9
43936.98611,15/04/2020 23:40,5.2,5.1,79.7,76.6,21.8,21.9
43936.98958,15/04/2020 23:45,5.2,5.1,79.4,76.5,21.8,21.9
43936.99306,15/04/2020 23:50,5.2,5.1,79.6,76.5,21.7,21.9
43936.99653,15/04/2020 23:55,5.2,5.1,79.5,76.4,21.7,21.9
43937,16/04/2020 00:00,5.2,5.1,79.5,76.3,21.7,21.9
43937.00347,16/04/2020 00:05,5.2,5.1,79.3,76.2,21.8,21.9
43937.00694,16/04/2020 00:10,5.2,5.1,79.3,76.2,21.8,21.9
43937.01042,16/04/2020 00:15,5.2,5.1,79.3,76,21.8,21.9
43937.01389,16/04/2020 00:20,5.2,5.1,79.1,76,21.8,22
43937.01736,16/04/2020 00:25,5.2,5.1,79.3,75.8,21.9,22
43937.02083,16/04/2020 00:30,5.2,5.1,79.2,75.7,21.9,22
43937.02431,16/04/2020 00:35,5.2,5.1,79,75.7,21.9,22.1
43937.02778,16/04/2020 00:40,5.2,5.1,79,75.5,21.9,22.1
43937.03125,16/04/2020 00:45,5.2,5.1,79.2,75.5,21.9,22.1
43937.03472,16/04/2020 00:50,5.2,5.1,79,75.4,22,22.1
43937.03819,16/04/2020 00:55,5.2,5.1,79.2,75.3,22.1,22.1
43937.04167,16/04/2020 01:00,5.2,5.1,78.6,75.2,22.1,22.1
43937.04514,16/04/2020 01:05,5.2,5.1,78.7,75.2,22.1,22.2
43937.04861,16/04/2020 01:10,5.3,5.1,78.8,75.1,22.1,22.3
43937.05208,16/04/2020 01:15,5.2,5.1,78.7,75.1,22.1,22.3
43937.05556,16/04/2020 01:20,5.3,5.1,78.6,74.9,22.1,22.3
43937.05903,16/04/2020 01:25,5.3,5.1,78.8,74.7,22.1,22.3
43937.0625,16/04/2020 01:30,5.3,5.1,78.5,74.7,22.1,22.3
